День,№ Кампании,Название кампании,Статус кампании,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,№ Группы,Название группы,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽"
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879348,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5356422/iDWajnE2AUOeFMbkv31Pxg,rm040326_statya_b5,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,2,0,0,-,-
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879333,Активные,Текстово-графическое,Твой путь к офферу в кибербезе! Читать статью!,Гайд по поиску работы для новичков и опытных. От основателя Singleton Security,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5246835/kfm8ilg8C2j6vZe0UxQfzw,rm040326_statya_b2_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,15.97,29,19,5,26.32,3.19
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879355,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5739142/zfAS-nt_51afnRKC4sTTgw,rm040326_statya_b1_1,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,18,0,0,-,-
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879342,Активные,Текстово-графическое,"Как найти первую работу в ИБ, полноценный гайд! Читать!",Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4837371/tePo2naVMXcTK235Q-08WA,rm040326_statya_b3,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,9.92,58,6,0,0.00,-
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879330,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,24.87,392,11,1,9.09,24.87
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879347,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4417140/qWi-Lvhw5_U3hvlFMtSbqQ,rm040326_statya_b5_1,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,1,0,0,-,-
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879343,Активные,Текстово-графическое,Твой путь к офферу в кибербезе! Читать статью!,Гайд по поиску работы для новичков и опытных. От основателя Singleton Security,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5246835/kfm8ilg8C2j6vZe0UxQfzw,rm040326_statya_b2_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,17.02,42,18,4,22.22,4.26
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879345,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5739142/zfAS-nt_51afnRKC4sTTgw,rm040326_statya_b1_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,49.54,149,63,5,7.94,9.91
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879331,Активные,Текстово-графическое,"Как найти первую работу в ИБ, полноценный гайд! Читать!",Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5257964/gUl0m-BA3VHfVDSbkiVl9A,rm040326_statya_b3_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,7.49,59,8,0,0.00,-
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879337,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4417140/qWi-Lvhw5_U3hvlFMtSbqQ,rm040326_statya_b5_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,44.26,232,36,7,19.44,6.32
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879335,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5739142/zfAS-nt_51afnRKC4sTTgw,rm040326_statya_b1_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,163.48,2962,124,16,12.90,10.22
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879327,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4417140/qWi-Lvhw5_U3hvlFMtSbqQ,rm040326_statya_b5_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,27.72,454,16,3,18.75,9.24
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879346,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5422523/yj1fKMDZesdbje0riqqjIA,rm040326_statya_b1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,29.55,421,15,2,13.33,14.77
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879340,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,70.97,1938,55,8,14.55,8.87
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879332,Активные,Текстово-графическое,"Как найти первую работу в ИБ, полноценный гайд! Читать!",Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4837371/tePo2naVMXcTK235Q-08WA,rm040326_statya_b3,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,16.70,36,21,7,33.33,2.39
19.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879336,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5422523/yj1fKMDZesdbje0riqqjIA,rm040326_statya_b1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,155.62,4095,93,18,19.35,8.65
